name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
21,2017,775000,100000,2,1,0,1,24.3,1248,88.5,5.0
21,2017,420000,30000,1,1,0,1,20.51,998,67.04,5.0
12,2016,480000,70000,1,1,0,1,18.9,1197,82.0,5.0
20,2010,260000,380000,2,1,0,2,13.6,2523,63.0,7.0
31,2018,600000,15000,1,1,0,1,16.2,1199,74.0,5.0
10,2009,140000,140000,2,1,0,2,13.8,1399,68.0,5.0
21,2010,130000,120000,1,1,0,3,19.7,796,35.0,8.0
21,2007,195000,112880,2,2,0,1,25.2,1248,74.0,5.0
29,2013,210000,135000,2,2,0,2,19.4,1405,70.0,5.0
21,2006,130000,80000,1,1,0,3,18.9,998,67.1,5.0
5,2012,141000,128000,1,1,0,3,18.6,1199,79.4,5.0
20,2011,280000,120000,2,1,0,1,13.6,2523,63.0,7.0
21,2010,350000,30000,1,1,1,1,12.6,1586,103.2,5.0
29,2018,575000,70000,1,1,0,1,17.0,1198,108.5,5.0
12,2015,550000,41000,1,1,0,1,18.6,1197,81.83,5.0
21,2006,120000,30000,1,1,0,2,19.7,796,46.3,5.0
21,2015,320000,30000,1,1,0,1,23.95,998,67.05,5.0
12,2011,250000,35000,1,1,0,1,16.36,1495,93.7,5.0
21,2010,300000,22000,1,1,0,1,15.0,1586,104.68,5.0
21,2006,250000,70000,1,1,0,1,18.9,998,67.1,5.0
20,2018,750000,70000,2,1,0,1,16.5,1493,70.0,7.0
20,2005,151000,200000,2,1,0,2,10.5,2179,120.0,8.0
29,2011,300000,120000,2,1,0,1,13.93,2179,138.03,7.0
21,2019,577000,3000,1,1,0,1,20.89,1197,81.8,5.0
21,2012,229999,50000,1,1,0,1,20.92,998,67.1,5.0
20,2013,500000,50000,2,1,0,1,15.96,2523,62.1,7.0
11,2019,840000,1500,1,1,1,1,18.2,1199,88.7,5.0
31,2017,900000,74000,2,1,0,1,22.27,1498,108.6,5.0
11,2017,650000,25000,1,1,0,1,18.7,1199,88.7,5.0
11,2016,650000,61915,2,1,0,1,27.3,1498,98.6,5.0
12,2016,250000,110000,1,1,0,1,21.1,814,55.2,5.0
31,2016,550000,70000,2,1,0,1,20.14,1498,88.0,5.0
21,2007,250000,150000,2,1,0,4,17.8,1248,75.0,5.0
20,2013,350000,110000,2,1,0,2,17.21,1493,100.0,7.0
5,2014,185000,90000,2,1,0,2,25.44,936,56.3,5.0
10,2010,229999,120000,1,1,0,3,15.6,1196,70.0,5.0
30,2016,1000000,65000,2,1,0,1,12.99,2494,100.6,8.0
21,2019,490000,10000,1,1,0,1,20.52,1197,81.8,5.0
12,2009,150000,80000,1,1,0,2,20.36,1197,78.9,5.0
21,2013,600000,184000,2,1,0,1,20.77,1248,88.76,7.0
21,2013,270000,80000,3,1,0,2,32.52,998,58.33,5.0
21,2005,60000,70000,1,1,0,2,17.3,993,60.0,5.0
21,2008,150000,89000,1,1,0,2,15.6,1586,104.68,5.0
11,2014,335000,33033,1,2,0,1,19.4,1198,86.8,5.0
21,2013,525000,69000,2,1,0,2,22.9,1248,74.0,5.0
12,2015,465000,63063,1,2,1,1,18.9,1197,82.0,5.0
29,2012,83000,90000,2,1,0,2,25.0,1396,69.0,5.0
12,2017,300000,8000,1,1,0,1,21.1,814,55.2,5.0
12,2012,350000,35000,1,1,0,1,17.0,1197,80.0,5.0
12,2011,300000,45000,1,1,0,1,17.0,1197,80.0,5.0
8,2011,250000,30000,2,1,0,1,20.4,1248,91.2,5.0
21,2006,114999,59000,1,1,0,2,16.1,796,37.0,4.0
21,2018,700000,6200,1,1,0,1,19.34,1462,103.0,7.0
21,2020,250000,120000,1,1,0,2,21.63,998,67.0,5.0
21,2016,350000,70000,1,1,0,1,20.51,998,67.04,5.0
21,1998,80000,70000,1,1,0,1,14.0,796,35.0,5.0
20,2017,850000,110000,2,1,0,1,15.4,2523,75.0,7.0
5,2007,90000,93000,1,1,0,3,18.0,995,62.0,5.0
5,2014,600000,110000,2,1,0,1,13.58,2499,72.4,10.0
21,2007,135000,57000,1,1,0,1,19.7,796,46.3,5.0
12,2005,150000,120000,1,1,0,1,13.2,1495,94.0,5.0
29,2012,259000,35000,2,1,0,1,23.03,1396,69.0,5.0
29,2012,220000,90000,2,1,0,1,23.03,1396,69.0,5.0
29,2012,246000,35000,2,1,0,2,23.03,1396,69.0,5.0
21,2009,240000,120000,1,1,0,1,17.5,1298,85.8,5.0
12,2018,946000,60000,2,1,0,1,22.1,1396,88.7,5.0
29,2011,215000,70000,2,1,0,1,23.03,1396,69.0,5.0
21,1999,50000,60000,1,1,0,4,17.3,993,60.0,5.0
11,2013,310000,100000,2,1,0,1,25.8,1498,98.6,5.0
12,2008,220000,35000,1,1,0,1,20.36,1197,78.9,5.0
21,2008,195000,90000,2,1,0,3,17.8,1248,75.0,5.0
12,2015,650000,50000,1,1,0,1,17.19,1197,81.86,5.0
12,2011,350000,98000,1,1,0,1,18.5,1197,80.0,5.0
12,2013,360000,30000,1,1,0,1,18.5,1197,82.85,5.0
12,2013,550000,50000,1,1,0,2,16.3,1797,147.5,5.0
12,2016,490000,26000,1,1,0,1,18.9,1197,82.0,5.0
21,2011,195000,46000,1,1,0,2,19.7,796,46.3,5.0
21,2010,125000,80000,1,1,0,4,19.7,796,46.3,5.0
29,2019,459999,10000,1,1,0,1,23.84,1199,84.0,5.0
21,2015,275000,16700,1,1,0,1,22.74,796,47.3,5.0
21,2018,680000,70000,2,1,0,1,28.4,1248,74.02,5.0
21,2015,600000,7967,1,1,0,1,20.85,1197,83.14,5.0
21,2018,720000,20000,1,1,0,1,22.0,1197,81.8,5.0
27,2016,356000,9656,1,1,0,1,25.17,799,53.3,5.0
12,2011,225000,50000,1,1,0,1,19.81,1086,68.05,5.0
10,2019,725000,17000,2,1,0,1,24.4,1498,98.63,5.0
5,2010,130000,50000,1,1,0,1,18.0,995,62.0,5.0
27,2015,300000,10000,1,1,0,1,25.17,799,53.3,5.0
12,2013,400000,43000,1,1,0,2,18.5,1197,82.85,5.0
12,2013,550000,50000,2,1,0,1,23.5,1396,88.7,5.0
21,2006,120000,90000,1,1,0,2,18.9,998,67.0,5.0
20,2012,409999,100000,2,1,0,2,14.0,2498,112.0,8.0
12,2010,110000,80000,1,1,0,2,0.0,1086,62.1,5.0
20,2012,450000,120000,2,1,0,1,15.96,2523,62.1,7.0
21,2019,610000,5000,1,1,0,1,21.21,1197,81.8,5.0
10,2016,515000,68609,2,2,0,1,22.7,1498,89.84,5.0
10,2018,925000,33360,2,2,0,1,22.77,1498,98.59,5.0
24,2019,860000,14317,1,2,0,1,14.23,1498,104.55,5.0
10,2012,225000,87237,2,2,0,2,20.0,1399,68.05,5.0
10,2017,500000,62960,2,2,0,1,25.83,1498,99.0,5.0
21,2017,600000,26634,1,2,1,1,21.21,1197,81.8,5.0
10,2012,195000,163720,2,2,0,1,18.5,1399,68.0,5.0
21,2012,265000,67998,1,2,0,1,18.9,998,67.1,5.0
10,2018,650000,20706,2,2,0,1,23.8,1499,98.63,5.0
10,2015,415000,100581,2,2,0,1,25.83,1498,99.0,5.0
27,2015,600000,67303,2,2,0,1,20.45,1461,83.8,5.0
21,2013,340000,79139,1,2,0,1,18.5,1197,85.8,5.0
12,2014,350000,84784,2,2,0,1,24.0,1120,70.0,5.0
21,2012,265000,130376,2,2,0,2,23.2,1248,73.94,5.0
29,2017,625000,72000,2,1,0,1,13.93,2179,138.03,7.0
12,2008,245000,127000,2,1,0,2,16.8,1493,110.0,5.0
21,2014,395000,120000,2,1,0,1,25.2,1248,74.0,5.0
12,2014,490000,100000,2,1,0,1,24.4,1120,71.0,5.0
21,2018,955000,40000,2,1,0,1,24.52,1248,88.5,7.0
21,2013,525000,110000,2,1,0,1,23.4,1248,74.0,5.0
29,2017,550000,30000,1,1,0,1,20.3,1199,84.0,5.0
29,2014,200000,120000,2,1,0,2,19.1,1405,70.0,5.0
10,2017,500000,15000,1,1,0,1,18.16,1196,86.8,5.0
21,2016,825000,33500,2,1,0,1,23.65,1248,88.5,5.0
20,2012,250000,70000,2,1,0,1,17.21,1493,100.0,7.0
30,2015,600000,10000,1,1,0,1,18.16,1197,78.8,5.0
20,2018,1325000,22053,2,1,0,1,16.36,2179,120.0,7.0
20,2016,770000,50000,2,1,0,1,18.49,1493,100.0,7.0
5,2011,415000,78432,2,1,0,1,16.52,1991,123.7,5.0
12,2011,825000,125000,2,1,0,2,14.66,2199,194.3,7.0
10,2018,530000,80000,2,1,0,1,26.1,1498,99.23,5.0
30,2006,425000,270000,2,1,0,3,12.8,2494,102.0,8.0
11,2012,310000,50000,1,1,0,2,19.4,1198,86.8,5.0
29,2017,390000,20000,1,1,0,1,23.84,1199,84.0,5.0
12,2016,700000,30000,1,1,0,1,15.29,1591,121.3,5.0
12,2010,200000,70000,1,1,0,2,19.81,1086,68.05,5.0
30,2013,1050000,7200,2,1,0,1,12.99,2494,100.6,8.0
11,2014,580000,97000,2,1,0,1,26.0,1498,98.6,5.0
12,2014,200000,60000,1,1,0,2,21.1,814,55.2,5.0
5,2013,245000,25000,1,1,0,1,18.2,1199,84.8,5.0
12,2010,210000,94000,1,1,0,2,20.36,1197,78.9,5.0
21,2005,50000,90000,1,1,0,2,15.4,1590,94.0,5.0
5,2012,700000,50000,2,1,1,2,12.12,2231,184.0,7.0
29,2019,660000,35000,2,1,0,1,22.95,1248,74.0,5.0
11,2015,630000,117500,1,1,0,2,17.4,1497,117.3,5.0
20,2012,950000,78500,2,1,0,1,15.1,2179,140.0,7.0
12,2018,740000,8000,1,1,0,1,18.6,1197,81.83,5.0
10,2017,570000,25000,1,1,0,1,18.12,1196,86.8,5.0
12,2012,450000,60000,2,1,0,3,22.32,1582,126.32,5.0
7,2019,390000,10000,1,1,0,1,22.5,999,67.0,5.0
10,2009,180000,70000,1,1,0,2,14.2,1597,92.0,5.0
29,2015,130000,60000,1,1,0,1,25.4,624,37.48,4.0
11,2006,270000,70000,1,1,0,2,17.7,1497,78.0,5.0
21,1997,60000,25000,1,1,0,3,16.1,796,37.0,4.0
12,2006,170000,90000,1,1,0,3,13.9,1599,103.2,5.0
12,2015,978999,90000,2,1,0,1,19.67,1582,126.2,5.0
29,2018,490000,25000,1,1,0,1,23.84,1199,84.0,5.0
10,2012,280000,60000,2,1,0,2,23.5,1498,88.7,5.0
29,2018,390000,25000,1,1,0,1,23.84,1199,84.0,5.0
21,2013,170000,60000,1,1,0,4,22.74,796,47.3,5.0
5,2008,45000,70000,1,1,0,1,18.0,995,62.0,5.0
21,2016,640000,80000,2,1,0,2,24.52,1248,88.5,7.0
20,2015,650000,110000,2,1,0,2,15.4,2523,75.0,9.0
20,2013,500000,115717,2,1,0,1,12.05,2179,120.0,9.0
10,2008,90000,110000,2,1,0,2,17.7,1399,68.0,5.0
29,2014,480000,70000,2,1,0,2,15.05,2179,147.9,7.0
21,2019,630000,4000,1,1,0,1,21.21,1197,81.8,5.0
12,2011,250000,50000,1,1,0,1,20.36,1197,78.9,5.0
12,2016,330000,70000,1,1,0,4,18.9,1197,82.0,5.0
12,2009,180000,70000,1,1,0,2,20.36,1197,78.9,5.0
12,2010,210000,50000,1,1,0,2,18.5,1197,80.0,5.0
21,2016,550000,55000,2,1,0,1,26.59,1248,74.0,5.0
29,2020,950000,5000,1,1,1,1,17.0,1198,108.5,5.0
20,2013,430000,100000,2,1,0,2,15.96,2523,62.1,7.0
12,2014,348000,23000,1,1,0,2,20.36,1197,78.9,5.0
21,2014,196000,60000,1,1,0,2,22.74,796,47.3,5.0
21,2010,150000,70000,1,1,0,2,18.9,1061,67.0,5.0
21,2009,150000,60000,1,1,0,2,18.9,1061,67.0,5.0
29,2019,1250000,100000,2,1,0,1,14.1,2179,153.86,7.0
21,2015,600000,90000,2,1,0,3,20.77,1248,88.76,7.0
29,2010,65000,26432,1,2,0,1,25.4,624,37.48,4.0
21,2016,220000,46702,1,2,0,1,16.8,796,34.2,8.0
21,2016,220000,46706,1,2,0,1,16.8,796,34.2,8.0
29,2006,110000,53523,1,2,0,1,16.84,1193,64.4,5.0
5,2012,175000,56365,2,2,0,1,25.44,936,56.3,5.0
5,2011,160000,49563,1,2,0,1,16.2,995,62.1,5.0
21,2004,65000,56432,1,2,0,1,16.1,796,37.0,4.0
21,2002,60000,52365,1,2,0,2,16.1,796,37.0,4.0
21,2007,120000,53512,1,2,0,2,19.7,796,46.3,5.0
20,2013,1000000,40000,2,1,1,1,11.18,2696,184.0,7.0
21,2010,220000,46533,1,2,0,1,18.9,998,67.1,5.0
21,2008,114999,58632,1,2,0,2,14.0,796,35.0,5.0
20,2016,850000,80000,2,1,1,2,16.0,2179,140.0,7.0
21,2016,750000,70000,2,1,0,1,24.52,1248,88.5,7.0
27,2017,265000,90000,1,1,0,1,23.01,999,67.0,5.0
10,2014,450000,110000,1,1,0,2,14.09,1596,99.6,5.0
20,2013,225000,90000,2,1,0,1,17.21,1493,100.0,7.0
20,2015,1125000,70000,2,1,0,1,15.4,2179,120.0,7.0
21,2009,270000,80000,1,1,0,1,16.6,1197,85.0,5.0
21,2007,130000,78000,1,1,0,1,19.7,796,46.3,5.0
20,2017,660000,45000,2,1,0,1,16.5,1493,70.0,7.0
21,2015,240000,50000,1,1,0,2,23.95,998,67.05,5.0
21,2017,275000,58000,1,1,0,1,24.7,796,47.3,5.0
30,2012,750000,120000,2,1,0,1,12.8,2494,102.0,8.0
5,2007,65000,30000,1,1,0,2,14.7,1150,76.0,5.0
29,2017,850000,162000,2,1,0,1,14.1,2179,147.94,7.0
21,2016,300000,50000,3,1,0,2,26.6,998,58.16,5.0
12,2018,555000,25000,1,1,0,2,18.6,1197,81.83,5.0
20,2015,825000,60000,2,1,0,1,15.4,1997,120.0,7.0
12,2010,150000,70000,4,1,0,3,13.45,1086,62.1,5.0
21,2009,185000,138000,2,1,0,2,19.3,1248,73.9,5.0
12,2010,180000,70000,1,1,0,2,20.36,1197,78.9,5.0
21,2010,160000,48000,1,1,0,2,19.7,796,46.3,5.0
10,2012,500000,110000,2,1,1,1,11.4,2953,153.86,7.0
21,2014,375000,88000,2,1,0,2,25.2,1248,74.0,5.0
30,2015,900000,68000,2,1,0,1,12.99,2494,100.6,7.0
12,2017,459999,70000,1,1,0,1,18.9,1197,82.0,5.0
27,2014,480000,80000,2,1,0,1,20.45,1461,83.8,5.0
21,2013,320000,100000,2,1,0,3,22.9,1248,74.0,5.0
21,2013,370000,96000,2,1,0,2,22.9,1248,74.0,5.0
21,2002,75000,30000,1,1,0,3,17.3,993,60.0,5.0
21,2016,400000,60000,2,1,0,3,23.2,1248,73.94,5.0
21,2014,425000,65000,2,1,0,1,25.2,1248,74.0,5.0
21,2014,325000,48000,1,1,0,1,23.1,998,67.04,5.0
12,2016,350000,65300,1,1,0,2,18.9,1197,82.0,5.0
12,2018,600000,40000,1,1,0,1,18.6,1197,81.83,5.0
5,2012,120000,60000,2,1,0,2,25.44,936,57.6,5.0
21,2012,200000,70000,1,1,0,2,20.92,998,67.1,5.0
21,2008,100000,70000,1,1,0,3,19.7,796,46.3,5.0
12,2014,350000,70000,2,1,0,2,24.0,1120,70.0,5.0
21,2006,85000,150000,1,1,0,2,19.7,796,46.3,5.0
21,2019,399000,10000,1,1,0,1,23.95,998,67.05,5.0
12,2014,580000,56000,2,1,0,1,22.32,1582,126.3,5.0
7,2017,290000,30000,1,1,0,1,22.7,799,53.64,5.0
12,2014,380000,50000,1,1,0,2,18.9,1197,82.0,5.0
10,2010,200000,120000,2,1,0,1,20.0,1399,68.0,5.0
21,2018,390000,40000,3,1,0,1,26.6,998,58.16,5.0
12,2017,500000,27500,1,1,0,1,18.9,1197,81.86,5.0
21,2012,520000,73000,2,1,0,1,20.77,1248,88.76,7.0
21,2017,650000,75000,2,1,0,1,26.59,1248,74.0,5.0
27,2018,380000,5000,1,1,0,1,23.01,999,67.0,5.0
21,2010,275000,50000,4,1,0,1,26.2,998,58.2,5.0
21,2015,520000,70000,2,1,0,1,26.59,1248,74.0,5.0
21,2015,610000,60000,2,1,0,1,26.59,1248,74.0,5.0
21,2004,85000,110000,1,1,0,1,18.9,998,67.1,5.0
27,2013,490000,95000,2,1,0,1,20.46,1461,83.8,5.0
12,2015,229999,34000,1,1,0,2,21.1,814,55.2,5.0
12,2015,411000,25000,1,1,0,1,18.9,1197,82.0,5.0
21,2019,362000,120000,3,1,0,2,21.94,1196,61.7,5.0
30,2014,550000,31000,2,1,0,1,23.59,1364,67.06,5.0
21,2018,459999,70000,3,1,0,1,26.6,998,58.16,5.0
21,2011,190000,47000,1,1,0,1,18.5,1197,85.8,5.0
12,2019,499000,5000,1,1,1,1,20.3,1086,68.0,5.0
21,2018,358000,44000,1,1,0,1,15.37,1196,73.0,7.0
30,2012,278000,120000,2,1,0,2,23.59,1364,67.1,5.0
8,2014,320000,39395,2,1,0,1,21.2,1248,75.0,5.0
27,2013,580000,67000,2,1,0,2,20.4,1461,108.5,5.0
11,2019,1300000,20000,1,1,1,1,17.4,1497,117.6,5.0
11,2018,825000,40000,2,1,0,1,25.8,1498,98.6,5.0
30,2004,170000,120000,1,1,0,2,13.4,1794,125.0,5.0
30,2014,1700000,80000,2,1,0,2,12.55,2982,168.5,7.0
12,2018,490000,7000,1,1,0,1,20.3,1086,68.0,5.0
20,2018,1050000,15000,2,1,0,1,16.0,2179,140.0,7.0
5,2016,210000,50000,1,1,0,1,18.6,1199,76.8,5.0
20,2016,1250000,30000,2,1,0,1,15.4,2179,120.0,7.0
21,2012,320000,120000,2,1,0,2,22.9,1248,74.0,5.0
5,2012,400000,64000,2,1,0,1,16.52,1991,123.7,5.0
21,2013,320000,120000,2,1,0,1,23.2,1248,73.94,5.0
30,2012,600000,85000,2,1,0,1,21.43,1364,87.2,5.0
21,2012,275000,50000,1,1,0,1,20.92,998,67.1,5.0
21,2009,170000,59000,1,1,0,2,19.7,796,46.3,5.0
5,2012,155000,98000,2,1,0,1,25.44,936,57.6,5.0
27,2015,620000,140000,2,1,0,2,20.45,1461,83.8,5.0
12,2017,530000,50000,1,1,0,1,18.9,1197,81.86,5.0
30,2015,550000,40000,2,1,0,1,23.59,1364,67.04,5.0
11,2014,600000,90000,2,1,0,1,26.0,1498,98.6,5.0
20,2014,649000,117000,2,1,0,3,15.1,2179,140.0,7.0
11,2014,625000,90000,2,1,0,1,26.0,1498,98.6,5.0
5,2010,125000,70000,1,1,0,1,16.0,995,63.0,5.0
5,2009,305000,230000,2,1,0,2,13.58,2499,72.4,9.0
21,2010,285000,155000,1,1,0,2,15.5,1586,103.3,5.0
29,2015,600000,60000,2,1,0,2,13.49,2179,138.03,5.0
20,2016,426000,110000,1,1,0,1,18.15,1198,82.0,6.0
29,2010,180000,120000,2,1,0,1,17.0,1405,71.0,5.0
12,2011,400000,100000,2,1,0,2,22.32,1582,126.32,5.0
5,2010,120000,40000,1,1,0,2,18.6,1199,79.4,5.0
29,2012,300000,110000,2,1,0,2,21.12,1248,88.8,5.0
21,2011,190000,92500,1,1,0,2,20.92,998,67.1,5.0
21,2017,310000,20000,1,1,0,1,24.7,796,47.3,5.0
27,2019,380000,15000,1,1,0,1,25.17,799,53.3,5.0
20,2019,740000,14000,2,1,0,1,16.5,1493,70.0,7.0
7,2016,260000,35000,1,1,0,1,22.7,799,53.64,5.0
21,2017,320000,32000,1,1,0,2,23.95,998,67.05,5.0
21,2013,211000,90000,3,1,0,1,26.6,998,58.16,5.0
21,2018,650000,35000,1,1,0,1,22.0,1197,81.8,5.0
21,2017,651000,32500,2,1,0,2,28.4,1248,74.02,5.0
21,2019,380000,14000,1,1,1,1,23.95,998,67.05,5.0
5,2014,160000,70000,2,1,0,3,25.44,936,56.3,5.0
12,2019,1270000,20000,1,1,1,1,17.0,1591,121.3,5.0
21,2011,300000,300000,4,1,0,1,26.2,998,58.2,5.0
21,2015,405000,100000,2,1,0,1,25.2,1248,74.0,5.0
20,2015,850000,64800,2,1,0,1,15.1,2179,140.0,7.0
20,2017,680000,90000,2,1,0,1,16.5,1493,70.0,7.0
12,2014,426999,80000,1,1,0,1,19.1,1197,82.0,5.0
12,2015,525000,248000,2,1,0,1,24.8,1396,88.7,5.0
30,2014,1019999,60000,2,1,0,2,12.99,2494,100.6,7.0
30,2005,245000,120000,2,1,0,1,12.8,2494,102.0,8.0
12,2015,869999,120000,2,1,0,1,22.7,1582,126.2,5.0
21,2010,160000,66444,4,1,0,1,26.2,998,58.2,5.0
21,2016,700000,86000,2,1,0,1,24.3,1248,88.5,5.0
24,2012,300000,90000,2,1,0,1,21.64,1461,84.8,5.0
11,2007,175000,218463,1,1,1,1,12.9,1799,130.0,5.0
30,2012,960000,153000,2,1,0,1,12.8,2494,102.0,8.0
20,2014,525000,70000,2,1,0,2,16.55,2498,105.0,6.0
12,2015,345000,60000,2,1,0,1,24.0,1120,70.0,5.0
11,2015,390000,50000,1,1,0,1,18.0,1198,86.7,5.0
7,2015,275000,20000,1,1,0,1,20.63,1198,67.0,5.0
5,2014,310000,35000,1,1,0,1,18.2,1199,82.4,5.0
12,2017,500000,20000,1,1,0,1,18.9,1197,81.86,5.0
5,2013,200000,70000,2,1,0,1,22.1,1248,76.9,5.0
31,2018,650000,53000,2,1,0,1,20.14,1498,88.0,5.0
11,2018,1031000,60000,2,1,0,1,25.6,1498,97.9,5.0
12,2018,330000,70000,1,1,0,1,20.3,998,68.05,5.0
12,2019,399000,4000,1,1,0,1,20.3,1086,68.0,5.0
12,2012,250000,103000,1,1,0,1,20.36,1197,78.9,5.0
12,2017,600000,20000,2,1,0,1,24.0,1186,73.97,5.0
21,2013,375000,77000,2,1,0,1,22.9,1248,74.0,5.0
31,2012,375000,90000,2,1,0,1,20.54,1598,103.6,5.0
12,2013,445000,87185,2,1,0,2,22.32,1582,126.3,5.0
21,2003,55000,167000,1,1,0,2,18.9,998,67.1,5.0
12,2016,611000,77000,2,1,0,1,22.54,1396,88.73,5.0
12,2014,459999,110000,2,1,0,2,24.8,1396,88.7,5.0
10,2011,275000,120000,2,1,0,2,17.8,1399,68.0,5.0
12,2011,185000,170000,3,1,0,1,11.88,1086,62.1,5.0
12,2012,390000,100000,2,1,0,2,22.32,1582,126.32,5.0
5,2007,72000,40000,1,1,0,2,18.0,995,62.0,5.0
29,2007,90000,50000,2,1,0,1,17.88,1396,52.8,5.0
30,2015,500000,125000,2,1,0,1,23.59,1364,67.05,5.0
21,2011,200000,137000,3,1,0,1,26.2,998,58.2,5.0
20,2019,1575000,18000,2,1,0,1,15.1,2179,152.87,7.0
12,2015,511000,30000,1,1,0,1,18.9,1197,82.0,5.0
8,2009,150000,55000,1,1,0,1,14.6,1368,88.7,5.0
30,2020,1500000,40000,1,1,1,1,10.75,2694,163.7,8.0
21,2013,185000,80000,1,1,0,2,22.74,796,47.3,5.0
21,2018,550000,30000,1,1,0,1,21.4,1197,83.1,5.0
21,2017,325000,3564,1,1,0,1,23.95,998,67.05,5.0
21,2015,525000,80000,2,1,0,1,26.59,1248,74.0,5.0
9,2018,1050000,13000,2,1,0,1,17.0,2200,139.01,7.0
29,2012,300000,120000,2,1,0,1,25.0,1396,69.0,5.0
5,2011,120000,90000,1,1,0,1,18.6,1199,79.4,5.0
14,2017,2625000,9000,2,2,1,1,13.6,1999,177.0,5.0
18,2019,5150000,20000,1,2,1,1,22.37,2487,214.56,5.0
14,2017,3200000,45000,2,2,1,1,19.33,1999,177.0,5.0
29,2015,503000,110000,2,1,0,1,14.1,2179,147.94,7.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
30,2016,2000000,68089,1,3,1,1,19.16,2494,157.7,5.0
21,2013,225000,58343,1,3,0,1,21.79,998,67.05,5.0
21,2018,740000,38817,2,2,0,1,27.39,1248,74.0,5.0
11,2016,550000,56494,1,3,0,1,18.2,1199,88.7,5.0
30,2013,750000,79328,2,3,0,2,12.99,2494,100.6,7.0
21,2019,650000,5621,1,3,1,1,22.0,1197,81.8,5.0
30,2017,625000,25538,1,3,0,1,16.78,1496,88.73,5.0
21,2018,600000,69779,1,2,1,1,22.0,1197,81.8,5.0
12,2017,450000,56290,2,2,0,1,24.0,1186,73.97,5.0
4,2019,5400000,7500,2,2,1,1,16.78,1995,190.0,5.0
4,2019,5500000,8500,2,2,1,1,16.78,1995,190.0,5.0
11,2019,779000,7032,1,3,1,1,19.0,1199,88.76,5.0
28,2016,645000,11000,1,2,1,1,14.3,1598,103.5,5.0
32,2018,2475000,2000,2,2,1,1,16.8,1984,150.0,5.0
12,2011,170000,50000,1,1,0,3,17.92,1086,62.1,5.0
29,2010,320000,42000,2,1,0,1,23.03,1396,69.0,5.0
21,2016,350000,17000,1,1,1,1,23.1,998,67.04,5.0
21,2018,500000,40000,1,1,1,1,22.0,1197,81.8,5.0
29,2009,135000,137000,2,1,0,2,17.0,1405,70.0,5.0
27,2018,340000,20000,1,1,0,1,25.17,799,53.3,5.0
12,2020,330000,70000,1,1,0,2,18.9,1197,81.86,5.0
21,2011,350000,48756,1,1,0,2,15.5,1586,103.3,5.0
30,2015,1850000,30000,2,1,1,2,12.55,2982,168.5,7.0
12,2016,400000,110000,2,1,0,1,24.4,1120,71.0,5.0
10,2014,325000,80322,2,2,0,1,17.8,1399,67.0,5.0
20,2015,1000000,35000,2,1,0,1,15.4,1997,120.0,7.0
20,2017,850000,110000,2,1,0,1,15.4,2523,75.0,7.0
21,2012,350000,70000,2,1,0,2,21.5,1248,88.8,5.0
14,2017,2625000,9000,2,2,1,1,13.6,1999,177.0,5.0
18,2019,5150000,20000,1,2,1,1,22.37,2487,214.56,5.0
14,2017,3200000,45000,2,2,1,1,19.33,1999,177.0,5.0
29,2015,503000,110000,2,1,0,1,14.1,2179,147.94,7.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
30,2016,2000000,68089,1,3,1,1,19.16,2494,157.7,5.0
21,2013,225000,58343,1,3,0,1,21.79,998,67.05,5.0
21,2018,740000,38817,2,2,0,1,27.39,1248,74.0,5.0
11,2016,550000,56494,1,3,0,1,18.2,1199,88.7,5.0
30,2013,750000,79328,2,3,0,2,12.99,2494,100.6,7.0
21,2019,650000,5621,1,3,1,1,22.0,1197,81.8,5.0
30,2017,625000,25538,1,3,0,1,16.78,1496,88.73,5.0
21,2018,600000,69779,1,2,1,1,22.0,1197,81.8,5.0
12,2017,450000,56290,2,2,0,1,24.0,1186,73.97,5.0
4,2019,5400000,7500,2,2,1,1,16.78,1995,190.0,5.0
4,2019,5500000,8500,2,2,1,1,16.78,1995,190.0,5.0
11,2019,779000,7032,1,3,1,1,19.0,1199,88.76,5.0
28,2016,645000,11000,1,2,1,1,14.3,1598,103.5,5.0
32,2018,2475000,2000,2,2,1,1,16.8,1984,150.0,5.0
11,2015,550000,120000,2,1,0,2,24.5,1498,98.6,7.0
29,2015,925000,60000,2,1,0,1,14.0,2179,138.1,7.0
20,2010,509999,97000,2,1,1,2,11.79,2179,120.0,8.0
20,2011,250000,100000,2,1,0,2,13.0,2489,95.0,8.0
12,2015,500000,36000,1,1,0,1,17.19,1197,81.86,5.0
12,2019,1050000,27000,2,1,0,1,21.38,1396,88.7,5.0
21,2014,490000,50000,2,1,0,1,23.4,1248,74.0,5.0
21,2020,415000,15000,1,1,0,1,15.37,1196,73.0,5.0
21,2013,190000,60000,1,1,0,2,22.74,796,47.3,5.0
21,2018,680000,120000,2,1,0,1,28.4,1248,74.02,5.0
21,2013,190000,60000,1,1,0,2,22.74,796,47.3,5.0
20,2013,479000,173000,2,1,0,1,12.05,2179,120.0,7.0
21,2016,270000,60000,1,1,0,2,22.74,796,47.3,5.0
12,2008,170000,70000,1,1,0,3,19.81,1086,68.05,5.0
21,2018,764000,25000,1,1,0,1,20.73,1373,91.1,5.0
